ILOG_CSV_FORMAT,1.1

GENERAL|NAMES,date,time,hostName,CPU,MHz,memory,search,comment,timeLimit,commandLine
GENERAL|KEYS,0,0,0,0,0,0,0,0,0,0
GENERAL,,,,,,,SchedulerLNS,,10,-result RCPSPEarliTardi.csv -search SchedulerLNS -timelimit 10 -scenarii X:\dev\scheduler-papers\mista-2007\scenarii\RCPSPEarliTardi\all.csv

RESULT|NAMES, modeler, instance, modelParams, time, numberOfSolutions, acceptable, lb, ub, completion, objectiveSense, runId
RESULT, RCPSPEarliTardi, mv534_2.25.rcp, , 2.1875, 3, 0, 0, 78, 100, -1, 0
RESULT, RCPSPEarliTardi, mv535_1.25.rcp, , 0.5, 2, 0, 35, 122, 100, -1, 0
RESULT, RCPSPEarliTardi, mv535_1.75.rcp, , 0.09375, 2, 0, 0, 159, 100, -1, 0
RESULT, RCPSPEarliTardi, mv535_2.25.rcp, , 0, 1, 0, 0, 84, 100, -1, 0
RESULT, RCPSPEarliTardi, mv536_1.25.rcp, , 0.015625, 3, 0, 17, 204, 100, -1, 0
RESULT, RCPSPEarliTardi, mv536_1.75.rcp, , 0.28125, 2, 0, 0, 159, 100, -1, 0
RESULT, RCPSPEarliTardi, mv536_2.25.rcp, , 0.140625, 2, 0, 9, 87, 100, -1, 0
RESULT, RCPSPEarliTardi, mv537_1.25.rcp, , 0.03125, 3, 0, 117, 233, 100, -1, 0
RESULT, RCPSPEarliTardi, mv537_1.75.rcp, , 4.375, 4, 0, 18, 127, 100, -1, 0
RESULT, RCPSPEarliTardi, mv537_2.25.rcp, , 0.15625, 2, 0, 9, 117, 100, -1, 0
RESULT, RCPSPEarliTardi, mv538_1.25.rcp, , 0.078125, 2, 0, 224, 262, 100, -1, 0
RESULT, RCPSPEarliTardi, mv538_1.75.rcp, , 0.296875, 3, 0, 5, 82, 100, -1, 0
RESULT, RCPSPEarliTardi, mv538_2.25.rcp, , 0.296875, 2, 0, 0, 36, 100, -1, 0
RESULT, RCPSPEarliTardi, mv539_1.25.rcp, , 0, 1, 0, 0, 223, 100, -1, 0
RESULT, RCPSPEarliTardi, mv539_1.75.rcp, , 0.015625, 2, 0, 52, 245, 100, -1, 0
RESULT, RCPSPEarliTardi, mv539_2.25.rcp, , 0.03125, 3, 0, 0, 53, 100, -1, 0
RESULT, RCPSPEarliTardi, mv540_1.25.rcp, , 0.09375, 2, 0, 0, 444, 100, -1, 0
RESULT, RCPSPEarliTardi, mv540_1.75.rcp, , 0.078125, 1, 0, 18, 35, 100, -1, 0
RESULT, RCPSPEarliTardi, mv540_2.25.rcp, , 0.015625, 2, 0, 0, 31, 100, -1, 0
RESULT, RCPSPEarliTardi, mv541_1.25.rcp, , 0.15625, 2, 0, 67, 698, 100, -1, 0
RESULT, RCPSPEarliTardi, mv541_1.75.rcp, , 0.25, 5, 0, 0, 377, 100, -1, 0
RESULT, RCPSPEarliTardi, mv541_2.25.rcp, , 0.015625, 1, 0, 46, 280, 100, -1, 0
RESULT, RCPSPEarliTardi, mv54_1.25.rcp, , 0.140625, 2, 0, 0, 166, 100, -1, 0
RESULT, RCPSPEarliTardi, mv54_1.75.rcp, , 0.4375, 3, 0, 0, 105, 100, -1, 0
RESULT, RCPSPEarliTardi, mv542_1.25.rcp, , 6.39063, 4, 0, 41, 915, 100, -1, 0
RESULT, RCPSPEarliTardi, mv542_1.75.rcp, , 5.32813, 7, 0, 0, 450, 100, -1, 0
RESULT, RCPSPEarliTardi, mv542_2.25.rcp, , 3.25, 5, 0, 0, 290, 100, -1, 0
RESULT, RCPSPEarliTardi, mv54_2.25.rcp, , 0.015625, 2, 0, 0, 64, 100, -1, 0
RESULT, RCPSPEarliTardi, mv543_1.25.rcp, , 1.26563, 3, 0, 7, 879, 100, -1, 0
RESULT, RCPSPEarliTardi, mv543_1.75.rcp, , 0.03125, 3, 0, 0, 195, 100, -1, 0
RESULT, RCPSPEarliTardi, mv543_2.25.rcp, , 3.70313, 7, 0, 0, 182, 100, -1, 0
RESULT, RCPSPEarliTardi, mv544_1.25.rcp, , 1.8125, 5, 0, 0, 273, 100, -1, 0
RESULT, RCPSPEarliTardi, mv544_1.75.rcp, , 0.25, 7, 0, 0, 290, 100, -1, 0
RESULT, RCPSPEarliTardi, mv544_2.25.rcp, , 0.0625, 3, 0, 0, 158, 100, -1, 0
RESULT, RCPSPEarliTardi, mv545_1.25.rcp, , 3.23438, 5, 0, 0, 685, 100, -1, 0
RESULT, RCPSPEarliTardi, mv545_1.75.rcp, , 0.390625, 2, 0, 28, 424, 100, -1, 0
RESULT, RCPSPEarliTardi, mv545_2.25.rcp, , 1.34375, 5, 0, 0, 340, 100, -1, 0
RESULT, RCPSPEarliTardi, mv546_1.25.rcp, , 0.171875, 3, 0, 6, 495, 100, -1, 0
RESULT, RCPSPEarliTardi, mv546_1.75.rcp, , 2.26563, 5, 0, 0, 517, 100, -1, 0
RESULT, RCPSPEarliTardi, mv546_2.25.rcp, , 2.89063, 7, 0, 0, 140, 100, -1, 0
RESULT, RCPSPEarliTardi, mv547_1.25.rcp, , 2.45313, 7, 0, 0, 516, 100, -1, 0
RESULT, RCPSPEarliTardi, mv547_1.75.rcp, , 5.96875, 6, 0, 0, 572, 100, -1, 0
RESULT, RCPSPEarliTardi, mv547_2.25.rcp, , 0.03125, 3, 0, 0, 132, 100, -1, 0
RESULT, RCPSPEarliTardi, mv548_1.25.rcp, , 1.25, 3, 0, 76, 974, 100, -1, 0
RESULT, RCPSPEarliTardi, mv548_1.75.rcp, , 2.15625, 5, 0, 0, 294, 100, -1, 0
RESULT, RCPSPEarliTardi, mv548_2.25.rcp, , 0.546875, 4, 0, 0, 278, 100, -1, 0
RESULT, RCPSPEarliTardi, mv549_1.25.rcp, , 1.40625, 3, 0, 106, 751, 100, -1, 0
RESULT, RCPSPEarliTardi, mv549_1.75.rcp, , 0.109375, 6, 0, 0, 248, 100, -1, 0
RESULT, RCPSPEarliTardi, mv549_2.25.rcp, , 3.85938, 6, 0, 0, 174, 100, -1, 0
RESULT, RCPSPEarliTardi, mv550_1.25.rcp, , 0.15625, 2, 0, 120, 672, 100, -1, 0
RESULT, RCPSPEarliTardi, mv550_1.75.rcp, , 0.03125, 4, 0, 0, 165, 100, -1, 0
RESULT, RCPSPEarliTardi, mv550_2.25.rcp, , 0.109375, 3, 0, 0, 227, 100, -1, 0
RESULT, RCPSPEarliTardi, mv551_1.25.rcp, , 0.40625, 4, 0, 0, 319, 100, -1, 0
RESULT, RCPSPEarliTardi, mv551_1.75.rcp, , 0.109375, 3, 0, 0, 98, 100, -1, 0
RESULT, RCPSPEarliTardi, mv551_2.25.rcp, , 0.265625, 3, 0, 16, 138, 100, -1, 0
RESULT, RCPSPEarliTardi, mv55_1.25.rcp, , 0.015625, 2, 0, 46, 118, 100, -1, 0
RESULT, RCPSPEarliTardi, mv55_1.75.rcp, , 0.015625, 2, 0, 43, 111, 100, -1, 0
RESULT, RCPSPEarliTardi, mv552_1.25.rcp, , 1.07813, 4, 0, 5, 555, 100, -1, 0
RESULT, RCPSPEarliTardi, mv552_1.75.rcp, , 2.4375, 13, 0, 0, 376, 100, -1, 0
RESULT, RCPSPEarliTardi, mv552_2.25.rcp, , 0.1875, 3, 0, 0, 219, 100, -1, 0
RESULT, RCPSPEarliTardi, mv55_2.25.rcp, , 0, 1, 0, 45, 80, 100, -1, 0
RESULT, RCPSPEarliTardi, mv553_1.25.rcp, , 0.265625, 2, 0, 78, 554, 100, -1, 0
RESULT, RCPSPEarliTardi, mv553_1.75.rcp, , 0.328125, 3, 0, 18, 231, 100, -1, 0
RESULT, RCPSPEarliTardi, mv553_2.25.rcp, , 0.140625, 4, 0, 9, 143, 100, -1, 0
RESULT, RCPSPEarliTardi, mv554_1.25.rcp, , 0.53125, 6, 0, 46, 523, 100, -1, 0
RESULT, RCPSPEarliTardi, mv554_1.75.rcp, , 0.421875, 5, 0, 0, 314, 100, -1, 0
RESULT, RCPSPEarliTardi, mv554_2.25.rcp, , 0.5625, 7, 0, 0, 204, 100, -1, 0
RESULT, RCPSPEarliTardi, mv555_1.25.rcp, , 0.03125, 2, 0, 0, 240, 100, -1, 0
RESULT, RCPSPEarliTardi, mv555_1.75.rcp, , 0.171875, 2, 0, 0, 250, 100, -1, 0
RESULT, RCPSPEarliTardi, mv555_2.25.rcp, , 0.015625, 1, 0, 0, 77, 100, -1, 0
RESULT, RCPSPEarliTardi, mv556_1.25.rcp, , 0.171875, 3, 0, 56, 856, 100, -1, 0
RESULT, RCPSPEarliTardi, mv556_1.75.rcp, , 5.85938, 11, 0, 0, 340, 100, -1, 0
RESULT, RCPSPEarliTardi, mv556_2.25.rcp, , 0.609375, 6, 0, 0, 343, 100, -1, 0
RESULT, RCPSPEarliTardi, mv557_1.25.rcp, , 0.328125, 3, 0, 52, 954, 100, -1, 0
RESULT, RCPSPEarliTardi, mv557_1.75.rcp, , 1.53125, 8, 0, 0, 687, 100, -1, 0
RESULT, RCPSPEarliTardi, mv557_2.25.rcp, , 0.109375, 3, 0, 0, 193, 100, -1, 0
RESULT, RCPSPEarliTardi, mv558_1.25.rcp, , 0.515625, 4, 0, 63, 637, 100, -1, 0
RESULT, RCPSPEarliTardi, mv558_1.75.rcp, , 0.234375, 5, 0, 0, 212, 100, -1, 0
RESULT, RCPSPEarliTardi, mv558_2.25.rcp, , 0.25, 4, 0, 0, 129, 100, -1, 0
RESULT, RCPSPEarliTardi, mv559_1.25.rcp, , 0.109375, 3, 0, 7, 228, 100, -1, 0
RESULT, RCPSPEarliTardi, mv559_1.75.rcp, , 0.046875, 4, 0, 0, 205, 100, -1, 0
RESULT, RCPSPEarliTardi, mv559_2.25.rcp, , 0.015625, 3, 0, 0, 41, 100, -1, 0
RESULT, RCPSPEarliTardi, mv560_1.25.rcp, , 0.65625, 3, 0, 108, 1036, 100, -1, 0
RESULT, RCPSPEarliTardi, mv560_1.75.rcp, , 0.328125, 3, 0, 0, 187, 100, -1, 0
RESULT, RCPSPEarliTardi, mv560_2.25.rcp, , 4.89063, 4, 0, 0, 182, 100, -1, 0
RESULT, RCPSPEarliTardi, mv561_1.25.rcp, , 0.28125, 3, 0, 0, 613, 100, -1, 0
RESULT, RCPSPEarliTardi, mv561_1.75.rcp, , 0.53125, 3, 0, 0, 288, 100, -1, 0
RESULT, RCPSPEarliTardi, mv561_2.25.rcp, , 0.609375, 3, 0, 0, 140, 100, -1, 0
RESULT, RCPSPEarliTardi, mv56_1.25.rcp, , 0, 1, 0, 157, 312, 100, -1, 0
RESULT, RCPSPEarliTardi, mv56_1.75.rcp, , 0, 3, 0, 63, 145, 100, -1, 0
RESULT, RCPSPEarliTardi, mv562_1.25.rcp, , 6.09375, 3, 0, 11, 593, 100, -1, 0
RESULT, RCPSPEarliTardi, mv562_1.75.rcp, , 0.046875, 4, 0, 15, 430, 100, -1, 0
RESULT, RCPSPEarliTardi, mv562_2.25.rcp, , 0.125, 3, 0, 0, 159, 100, -1, 0
RESULT, RCPSPEarliTardi, mv56_2.25.rcp, , 0, 1, 0, 35, 40, 100, -1, 0
RESULT, RCPSPEarliTardi, mv563_1.25.rcp, , 0.046875, 3, 0, 18, 156, 100, -1, 0
RESULT, RCPSPEarliTardi, mv563_1.75.rcp, , 0.171875, 2, 0, 84, 234, 100, -1, 0
RESULT, RCPSPEarliTardi, mv563_2.25.rcp, , 0, 1, 0, 0, 35, 100, -1, 0
RESULT, RCPSPEarliTardi, mv564_1.25.rcp, , 1.76563, 7, 0, 18, 151, 100, -1, 0
RESULT, RCPSPEarliTardi, mv564_1.75.rcp, , 0, 1, 0, 36, 96, 100, -1, 0
RESULT, RCPSPEarliTardi, mv564_2.25.rcp, , 0.03125, 2, 0, 27, 45, 100, -1, 0
RESULT, RCPSPEarliTardi, mv565_1.25.rcp, , 0.015625, 2, 0, 0, 212, 100, -1, 0
RESULT, RCPSPEarliTardi, mv565_1.75.rcp, , 0.078125, 4, 0, 0, 140, 100, -1, 0
RESULT, RCPSPEarliTardi, mv565_2.25.rcp, , 0.328125, 3, 0, 0, 89, 100, -1, 0
RESULT, RCPSPEarliTardi, mv566_1.25.rcp, , 0.109375, 3, 0, 60, 564, 100, -1, 0
RESULT, RCPSPEarliTardi, mv566_1.75.rcp, , 0.015625, 3, 0, 0, 191, 100, -1, 0
RESULT, RCPSPEarliTardi, mv566_2.25.rcp, , 0.15625, 2, 0, 0, 160, 100, -1, 0
RESULT, RCPSPEarliTardi, mv567_1.25.rcp, , 0.171875, 2, 0, 0, 226, 100, -1, 0
RESULT, RCPSPEarliTardi, mv567_1.75.rcp, , 0.234375, 2, 0, 0, 207, 100, -1, 0
RESULT, RCPSPEarliTardi, mv567_2.25.rcp, , 0.015625, 2, 0, 0, 28, 100, -1, 0
RESULT, RCPSPEarliTardi, mv568_1.25.rcp, , 0.015625, 1, 0, 107, 186, 100, -1, 0
RESULT, RCPSPEarliTardi, mv568_1.75.rcp, , 0.234375, 2, 0, 0, 51, 100, -1, 0
RESULT, RCPSPEarliTardi, mv568_2.25.rcp, , 0.328125, 3, 0, 0, 53, 100, -1, 0
RESULT, RCPSPEarliTardi, mv569_1.25.rcp, , 4.29688, 8, 0, 97, 491, 100, -1, 0
RESULT, RCPSPEarliTardi, mv569_1.75.rcp, , 1.01563, 3, 0, 3, 166, 100, -1, 0
RESULT, RCPSPEarliTardi, mv569_2.25.rcp, , 0.234375, 2, 0, 36, 193, 100, -1, 0
RESULT, RCPSPEarliTardi, mv570_1.25.rcp, , 0.453125, 5, 0, 5, 245, 100, -1, 0
RESULT, RCPSPEarliTardi, mv570_1.75.rcp, , 0.34375, 4, 0, 45, 217, 100, -1, 0
RESULT, RCPSPEarliTardi, mv570_2.25.rcp, , 0.484375, 4, 0, 0, 75, 100, -1, 0
RESULT, RCPSPEarliTardi, mv571_1.25.rcp, , 9.23438, 5, 0, 128, 1642, 100, -1, 0
RESULT, RCPSPEarliTardi, mv571_1.75.rcp, , 5.1875, 3, 0, 0, 836, 100, -1, 0
RESULT, RCPSPEarliTardi, mv571_2.25.rcp, , 2.1875, 3, 0, 0, 359, 100, -1, 0
RESULT, RCPSPEarliTardi, mv57_1.25.rcp, , 0.078125, 1, 0, 33, 62, 100, -1, 0
RESULT, RCPSPEarliTardi, mv57_1.75.rcp, , 0, 2, 0, 17, 54, 100, -1, 0
RESULT, RCPSPEarliTardi, mv572_1.25.rcp, , 1.76563, 13, 0, 0, 649, 100, -1, 0
RESULT, RCPSPEarliTardi, mv572_1.75.rcp, , 1.23438, 11, 0, 0, 433, 100, -1, 0
RESULT, RCPSPEarliTardi, mv572_2.25.rcp, , 1.34375, 5, 0, 0, 196, 100, -1, 0
RESULT, RCPSPEarliTardi, mv57_2.25.rcp, , 0.25, 2, 0, 0, 46, 100, -1, 0
RESULT, RCPSPEarliTardi, mv573_1.25.rcp, , 2.25, 3, 0, 90, 1025, 100, -1, 0
RESULT, RCPSPEarliTardi, mv573_1.75.rcp, , 9.40625, 10, 0, 0, 625, 100, -1, 0
RESULT, RCPSPEarliTardi, mv573_2.25.rcp, , 0.1875, 3, 0, 0, 80, 100, -1, 0
RESULT, RCPSPEarliTardi, mv574_1.25.rcp, , 3.46875, 10, 0, 0, 582, 100, -1, 0
RESULT, RCPSPEarliTardi, mv574_1.75.rcp, , 0.40625, 5, 0, 0, 300, 100, -1, 0
RESULT, RCPSPEarliTardi, mv574_2.25.rcp, , 0.171875, 2, 0, 0, 103, 100, -1, 0
RESULT, RCPSPEarliTardi, mv575_1.25.rcp, , 5.57813, 4, 0, 65, 1739, 100, -1, 0
RESULT, RCPSPEarliTardi, mv575_1.75.rcp, , 9.98438, 6, 0, 0, 614, 100, -1, 0
RESULT, RCPSPEarliTardi, mv575_2.25.rcp, , 2.8125, 4, 0, 0, 727, 100, -1, 0
RESULT, RCPSPEarliTardi, mv576_1.25.rcp, , 8.17188, 5, 0, 0, 790, 100, -1, 0
RESULT, RCPSPEarliTardi, mv576_1.75.rcp, , 0.0625, 3, 0, 0, 455, 100, -1, 0
RESULT, RCPSPEarliTardi, mv576_2.25.rcp, , 0.515625, 4, 0, 0, 116, 100, -1, 0
RESULT, RCPSPEarliTardi, mv577_1.25.rcp, , 0.484375, 2, 0, 139, 1254, 100, -1, 0
RESULT, RCPSPEarliTardi, mv577_1.75.rcp, , 0.90625, 10, 0, 0, 733, 100, -1, 0
RESULT, RCPSPEarliTardi, mv577_2.25.rcp, , 0.5, 3, 0, 0, 172, 100, -1, 0
RESULT, RCPSPEarliTardi, mv578_1.25.rcp, , 5.76563, 3, 0, 110, 1448, 100, -1, 0
RESULT, RCPSPEarliTardi, mv578_1.75.rcp, , 2.03125, 7, 0, 27, 407, 100, -1, 0
RESULT, RCPSPEarliTardi, mv578_2.25.rcp, , 0.078125, 3, 0, 18, 195, 100, -1, 0
RESULT, RCPSPEarliTardi, mv579_1.25.rcp, , 3.125, 2, 0, 45, 1380, 100, -1, 0
RESULT, RCPSPEarliTardi, mv579_1.75.rcp, , 3.125, 3, 0, 0, 884, 100, -1, 0
RESULT, RCPSPEarliTardi, mv579_2.25.rcp, , 0.328125, 3, 0, 36, 301, 100, -1, 0
RESULT, RCPSPEarliTardi, mv580_1.25.rcp, , 1.20313, 4, 0, 86, 828, 100, -1, 0
RESULT, RCPSPEarliTardi, mv580_1.75.rcp, , 0.71875, 3, 0, 0, 339, 100, -1, 0
RESULT, RCPSPEarliTardi, mv580_2.25.rcp, , 3.17188, 5, 0, 45, 389, 100, -1, 0
RESULT, RCPSPEarliTardi, mv581_1.25.rcp, , 3.625, 6, 0, 35, 429, 100, -1, 0
RESULT, RCPSPEarliTardi, mv581_1.75.rcp, , 3.51563, 8, 0, 0, 290, 100, -1, 0
RESULT, RCPSPEarliTardi, mv581_2.25.rcp, , 0.015625, 3, 0, 0, 162, 100, -1, 0
RESULT, RCPSPEarliTardi, mv58_1.25.rcp, , 0.15625, 1, 0, 35, 70, 100, -1, 0
RESULT, RCPSPEarliTardi, mv58_1.75.rcp, , 0.15625, 1, 0, 23, 92, 100, -1, 0
RESULT, RCPSPEarliTardi, mv582_1.25.rcp, , 2.04688, 2, 0, 108, 1063, 100, -1, 0
RESULT, RCPSPEarliTardi, mv582_1.75.rcp, , 0.484375, 3, 0, 5, 602, 100, -1, 0
RESULT, RCPSPEarliTardi, mv582_2.25.rcp, , 0.140625, 5, 0, 9, 166, 100, -1, 0
RESULT, RCPSPEarliTardi, mv58_2.25.rcp, , 0.03125, 1, 0, 36, 55, 100, -1, 0
RESULT, RCPSPEarliTardi, mv583_1.25.rcp, , 1.04688, 4, 0, 20, 1100, 100, -1, 0
RESULT, RCPSPEarliTardi, mv583_1.75.rcp, , 0.1875, 3, 0, 0, 565, 100, -1, 0
RESULT, RCPSPEarliTardi, mv583_2.25.rcp, , 0.0625, 3, 0, 0, 236, 100, -1, 0
RESULT, RCPSPEarliTardi, mv584_1.25.rcp, , 8.3125, 5, 0, 36, 285, 100, -1, 0
RESULT, RCPSPEarliTardi, mv584_1.75.rcp, , 2.9375, 3, 0, 0, 150, 100, -1, 0
RESULT, RCPSPEarliTardi, mv584_2.25.rcp, , 8.85938, 6, 0, 0, 145, 100, -1, 0
RESULT, RCPSPEarliTardi, mv585_1.25.rcp, , 8.89063, 3, 0, 158, 1047, 100, -1, 0
RESULT, RCPSPEarliTardi, mv585_1.75.rcp, , 3.20313, 7, 0, 0, 264, 100, -1, 0
RESULT, RCPSPEarliTardi, mv585_2.25.rcp, , 0.046875, 2, 0, 0, 221, 100, -1, 0
RESULT, RCPSPEarliTardi, mv586_1.25.rcp, , 2.5, 6, 0, 0, 526, 100, -1, 0
RESULT, RCPSPEarliTardi, mv586_1.75.rcp, , 0.03125, 2, 0, 73, 280, 100, -1, 0
RESULT, RCPSPEarliTardi, mv586_2.25.rcp, , 3.03125, 6, 0, 0, 164, 100, -1, 0
RESULT, RCPSPEarliTardi, mv587_1.25.rcp, , 0.546875, 2, 0, 77, 1031, 100, -1, 0
RESULT, RCPSPEarliTardi, mv587_1.75.rcp, , 0.046875, 5, 0, 36, 250, 100, -1, 0
RESULT, RCPSPEarliTardi, mv587_2.25.rcp, , 0.0625, 4, 0, 0, 206, 100, -1, 0
RESULT, RCPSPEarliTardi, mv588_1.25.rcp, , 2.8125, 6, 0, 222, 450, 100, -1, 0
RESULT, RCPSPEarliTardi, mv588_1.75.rcp, , 0, 1, 0, 0, 100, 100, -1, 0
RESULT, RCPSPEarliTardi, mv588_2.25.rcp, , 0.453125, 3, 0, 0, 142, 100, -1, 0
RESULT, RCPSPEarliTardi, mv589_1.25.rcp, , 1.17188, 4, 0, 70, 956, 100, -1, 0
RESULT, RCPSPEarliTardi, mv589_1.75.rcp, , 0.140625, 3, 0, 36, 316, 100, -1, 0
RESULT, RCPSPEarliTardi, mv589_2.25.rcp, , 5.125, 8, 0, 0, 205, 100, -1, 0
RESULT, RCPSPEarliTardi, mv590_1.25.rcp, , 0.140625, 2, 0, 120, 499, 100, -1, 0
RESULT, RCPSPEarliTardi, mv590_1.75.rcp, , 0.515625, 11, 0, 0, 152, 100, -1, 0
RESULT, RCPSPEarliTardi, mv590_2.25.rcp, , 0.109375, 3, 0, 0, 42, 100, -1, 0
RESULT, RCPSPEarliTardi, mv591_1.25.rcp, , 4.09375, 4, 0, 0, 148, 100, -1, 0
RESULT, RCPSPEarliTardi, mv591_1.75.rcp, , 2.4375, 4, 0, 0, 66, 100, -1, 0
RESULT, RCPSPEarliTardi, mv591_2.25.rcp, , 0.375, 3, 0, 0, 118, 100, -1, 0
RESULT, RCPSPEarliTardi, mv59_1.25.rcp, , 0, 2, 0, 21, 112, 100, -1, 0
RESULT, RCPSPEarliTardi, mv59_1.75.rcp, , 0.015625, 3, 0, 0, 81, 100, -1, 0
RESULT, RCPSPEarliTardi, mv592_1.25.rcp, , 0.203125, 4, 0, 147, 477, 100, -1, 0
RESULT, RCPSPEarliTardi, mv592_1.75.rcp, , 0.015625, 2, 0, 0, 97, 100, -1, 0
RESULT, RCPSPEarliTardi, mv592_2.25.rcp, , 0, 1, 0, 53, 159, 100, -1, 0
RESULT, RCPSPEarliTardi, mv59_2.25.rcp, , 0.03125, 4, 0, 0, 60, 100, -1, 0
RESULT, RCPSPEarliTardi, mv593_1.25.rcp, , 0.265625, 5, 0, 17, 299, 100, -1, 0
RESULT, RCPSPEarliTardi, mv593_1.75.rcp, , 0.3125, 8, 0, 0, 113, 100, -1, 0
RESULT, RCPSPEarliTardi, mv593_2.25.rcp, , 0.921875, 4, 0, 0, 70, 100, -1, 0
RESULT, RCPSPEarliTardi, mv594_1.25.rcp, , 0.046875, 3, 0, 1, 142, 100, -1, 0
RESULT, RCPSPEarliTardi, mv594_1.75.rcp, , 0.375, 5, 0, 41, 295, 100, -1, 0
RESULT, RCPSPEarliTardi, mv594_2.25.rcp, , 0, 1, 0, 0, 28, 100, -1, 0
RESULT, RCPSPEarliTardi, mv595_1.25.rcp, , 0.234375, 4, 0, 49, 446, 100, -1, 0
RESULT, RCPSPEarliTardi, mv595_1.75.rcp, , 0.65625, 6, 0, 0, 191, 100, -1, 0
RESULT, RCPSPEarliTardi, mv595_2.25.rcp, , 0.15625, 2, 0, 0, 112, 100, -1, 0
RESULT, RCPSPEarliTardi, mv596_1.25.rcp, , 0.25, 4, 0, 0, 350, 100, -1, 0
RESULT, RCPSPEarliTardi, mv596_1.75.rcp, , 1.4375, 5, 0, 0, 245, 100, -1, 0
RESULT, RCPSPEarliTardi, mv596_2.25.rcp, , 0.171875, 3, 0, 0, 129, 100, -1, 0
RESULT, RCPSPEarliTardi, mv597_1.25.rcp, , 0.265625, 8, 0, 0, 329, 100, -1, 0
RESULT, RCPSPEarliTardi, mv597_1.75.rcp, , 1.40625, 4, 0, 0, 310, 100, -1, 0
RESULT, RCPSPEarliTardi, mv597_2.25.rcp, , 0.09375, 3, 0, 0, 67, 100, -1, 0
RESULT, RCPSPEarliTardi, mv598_1.25.rcp, , 0.125, 2, 0, 19, 283, 100, -1, 0
RESULT, RCPSPEarliTardi, mv598_1.75.rcp, , 0.96875, 4, 0, 0, 192, 100, -1, 0
RESULT, RCPSPEarliTardi, mv598_2.25.rcp, , 4.95313, 4, 0, 0, 26, 100, -1, 0
RESULT, RCPSPEarliTardi, mv599_1.25.rcp, , 0.046875, 2, 0, 72, 321, 100, -1, 0
RESULT, RCPSPEarliTardi, mv599_1.75.rcp, , 0.09375, 1, 0, 9, 82, 100, -1, 0
RESULT, RCPSPEarliTardi, mv599_2.25.rcp, , 0.203125, 2, 0, 63, 138, 100, -1, 0
RESULT, RCPSPEarliTardi, mv600_1.25.rcp, , 0.140625, 4, 0, 79, 237, 100, -1, 0
RESULT, RCPSPEarliTardi, mv600_1.75.rcp, , 0.15625, 2, 0, 0, 79, 100, -1, 0
RESULT, RCPSPEarliTardi, mv600_2.25.rcp, , 0.15625, 1, 0, 0, 131, 100, -1, 0
RESULT, RCPSPEarliTardi, mv601_1.25.rcp, , 0, 2, 0, 0, 192, 100, -1, 0
RESULT, RCPSPEarliTardi, mv601_1.75.rcp, , 0, 1, 0, 97, 227, 100, -1, 0
RESULT, RCPSPEarliTardi, mv601_2.25.rcp, , 0.265625, 1, 0, 0, 137, 100, -1, 0
RESULT, RCPSPEarliTardi, mv60_1.25.rcp, , 0, 2, 0, 18, 110, 100, -1, 0
RESULT, RCPSPEarliTardi, mv60_1.75.rcp, , 0.328125, 4, 0, 0, 59, 100, -1, 0
RESULT, RCPSPEarliTardi, mv602_1.25.rcp, , 0.015625, 3, 0, 6, 188, 100, -1, 0
RESULT, RCPSPEarliTardi, mv602_1.75.rcp, , 0.015625, 3, 0, 61, 209, 100, -1, 0
RESULT, RCPSPEarliTardi, mv602_2.25.rcp, , 0.015625, 1, 0, 0, 42, 100, -1, 0
RESULT, RCPSPEarliTardi, mv60_2.25.rcp, , 0, 1, 0, 0, 65, 100, -1, 0
RESULT, RCPSPEarliTardi, mv603_1.25.rcp, , 0.015625, 3, 0, 36, 372, 100, -1, 0
RESULT, RCPSPEarliTardi, mv603_1.75.rcp, , 0.03125, 2, 0, 0, 245, 100, -1, 0
RESULT, RCPSPEarliTardi, mv603_2.25.rcp, , 0.015625, 1, 0, 0, 37, 100, -1, 0
RESULT, RCPSPEarliTardi, mv604_1.25.rcp, , 0.03125, 2, 0, 45, 325, 100, -1, 0
RESULT, RCPSPEarliTardi, mv604_1.75.rcp, , 0.015625, 2, 0, 0, 67, 100, -1, 0
RESULT, RCPSPEarliTardi, mv604_2.25.rcp, , 0.171875, 2, 0, 69, 237, 100, -1, 0
RESULT, RCPSPEarliTardi, mv605_1.25.rcp, , 0.328125, 1, 0, 107, 230, 100, -1, 0
RESULT, RCPSPEarliTardi, mv605_1.75.rcp, , 0.3125, 3, 0, 0, 210, 100, -1, 0
RESULT, RCPSPEarliTardi, mv605_2.25.rcp, , 0.09375, 1, 0, 18, 45, 100, -1, 0
RESULT, RCPSPEarliTardi, mv606_1.25.rcp, , 0.171875, 1, 0, 155, 223, 100, -1, 0
RESULT, RCPSPEarliTardi, mv606_1.75.rcp, , 0.078125, 2, 0, 0, 185, 100, -1, 0
RESULT, RCPSPEarliTardi, mv606_2.25.rcp, , 0.09375, 2, 0, 0, 71, 100, -1, 0
RESULT, RCPSPEarliTardi, mv607_1.25.rcp, , 0.078125, 1, 0, 59, 386, 100, -1, 0
RESULT, RCPSPEarliTardi, mv607_1.75.rcp, , 0.140625, 1, 0, 28, 52, 100, -1, 0
RESULT, RCPSPEarliTardi, mv607_2.25.rcp, , 0.171875, 1, 0, 141, 160, 100, -1, 0
RESULT, RCPSPEarliTardi, mv608_1.25.rcp, , 0.015625, 3, 0, 0, 156, 100, -1, 0
