STATION|NAMES, name, id, nbAntennas
STATION|KEYS, 0, 1, 0
STATION, POGO, 1, 13
STATION, HULA, 2, 7
STATION, COOK, 3, 12
STATION, INDI, 4, 2
STATION, BOSS, 5, 10
STATION, LION, 6, 9
STATION, GUAM, 7, 5
STATION, PIKE, 8, 6
STATION, REEF, 9, 1
STATION, HAWK, 10, 10
STATION, DICE, 11, 7
STATION, EVCF, 12, 10
STATION, SUN3, 13, 5

ALTERNATIVE|NAMES, taskName, stationId, startMin, duration, endMax
ALTERNATIVE, 260, 10, 20280, 1979, 25980
ALTERNATIVE, 260, 5, 20280, 1979, 25980
ALTERNATIVE, 260, 8, 20280, 1979, 25980
ALTERNATIVE, 260A, 2, 23760, 2653, 29460
ALTERNATIVE, 260A, 3, 23760, 2653, 29460
ALTERNATIVE, 260A, 10, 23760, 2653, 29460
ALTERNATIVE, 260A, 5, 23760, 2653, 29460
ALTERNATIVE, 260A, 8, 23760, 2653, 29460
ALTERNATIVE, 260B, 2, 21000, 2203, 26700
ALTERNATIVE, 260B, 3, 21000, 2203, 26700
ALTERNATIVE, 260B, 10, 21000, 2203, 26700
ALTERNATIVE, 260B, 5, 21000, 2203, 26700
ALTERNATIVE, 260B, 8, 21000, 2203, 26700
ALTERNATIVE, 261, 1, 20940, 763, 25740
ALTERNATIVE, 261, 10, 20940, 763, 25740
ALTERNATIVE, 261, 5, 20940, 763, 25740
ALTERNATIVE, 261, 6, 20940, 763, 25740
ALTERNATIVE, 261A, 1, 21540, 628, 26340
ALTERNATIVE, 261A, 10, 21540, 628, 26340
ALTERNATIVE, 261A, 5, 21540, 628, 26340
ALTERNATIVE, 261A, 6, 21540, 628, 26340
ALTERNATIVE, 261B, 1, 23820, 1140, 28620
ALTERNATIVE, 261B, 10, 23820, 1140, 28620
ALTERNATIVE, 261B, 5, 23820, 1140, 28620
ALTERNATIVE, 261B, 6, 23820, 1140, 28620
ALTERNATIVE, 262, 2, 22140, 2649, 26940
ALTERNATIVE, 262, 3, 22140, 2649, 26940
ALTERNATIVE, 262, 7, 22140, 2649, 26940
ALTERNATIVE, 262, 8, 22140, 2649, 26940
ALTERNATIVE, 262A, 2, 25320, 2830, 30120
ALTERNATIVE, 262A, 3, 25320, 2830, 30120
ALTERNATIVE, 262A, 7, 25320, 2830, 30120
ALTERNATIVE, 262A, 8, 25320, 2830, 30120
ALTERNATIVE, 262B, 2, 25500, 2569, 30300
ALTERNATIVE, 262B, 3, 25500, 2569, 30300
ALTERNATIVE, 262B, 7, 25500, 2569, 30300
ALTERNATIVE, 262B, 8, 25500, 2569, 30300
ALTERNATIVE, 263, 2, 23340, 778, 28740
ALTERNATIVE, 263, 3, 23340, 778, 28740
ALTERNATIVE, 263, 7, 23340, 778, 28740
ALTERNATIVE, 263, 8, 23340, 778, 28740
ALTERNATIVE, 263A, 2, 24720, 1221, 30120
ALTERNATIVE, 263A, 3, 24720, 1221, 30120
ALTERNATIVE, 263A, 7, 24720, 1221, 30120
ALTERNATIVE, 263A, 8, 24720, 1221, 30120
ALTERNATIVE, 263B, 2, 23580, 830, 28980
ALTERNATIVE, 263B, 3, 23580, 830, 28980
ALTERNATIVE, 263B, 7, 23580, 830, 28980
ALTERNATIVE, 263B, 8, 23580, 830, 28980
ALTERNATIVE, 264, 11, 22800, 1608, 24600
ALTERNATIVE, 264, 6, 22800, 1608, 24600
ALTERNATIVE, 264, 9, 22800, 1608, 24600
ALTERNATIVE, 264A, 11, 23880, 1793, 25680
ALTERNATIVE, 264A, 6, 23880, 1793, 25680
ALTERNATIVE, 264A, 9, 23880, 1793, 25680
ALTERNATIVE, 264B, 11, 25080, 1241, 26880
ALTERNATIVE, 264B, 6, 25080, 1241, 26880
ALTERNATIVE, 264B, 9, 25080, 1241, 26880
ALTERNATIVE, 265, 1, 22140, 1461, 24660
ALTERNATIVE, 265, 5, 21660, 1461, 24660
ALTERNATIVE, 265, 6, 21660, 1461, 24660
ALTERNATIVE, 265A, 1, 25500, 1169, 28020
ALTERNATIVE, 265A, 5, 25020, 1169, 28020
ALTERNATIVE, 265A, 6, 25020, 1169, 28020
ALTERNATIVE, 265B, 1, 23100, 1423, 25620
ALTERNATIVE, 265B, 5, 22620, 1423, 25620
ALTERNATIVE, 265B, 6, 22620, 1423, 25620
ALTERNATIVE, 266, 10, 20880, 680, 25680
ALTERNATIVE, 266, 6, 20880, 680, 25680
ALTERNATIVE, 266, 9, 20880, 680, 25680
ALTERNATIVE, 266A, 10, 24360, 711, 29160
ALTERNATIVE, 266A, 6, 24360, 711, 29160
ALTERNATIVE, 266A, 9, 24360, 711, 29160
ALTERNATIVE, 266B, 10, 24360, 685, 29160
ALTERNATIVE, 266B, 6, 24360, 685, 29160
ALTERNATIVE, 266B, 9, 24360, 685, 29160
ALTERNATIVE, 267, 5, 23280, 1423, 25080
ALTERNATIVE, 267, 6, 23280, 1423, 25080
ALTERNATIVE, 267, 8, 23280, 1423, 25080
ALTERNATIVE, 267A, 5, 24900, 1563, 26700
ALTERNATIVE, 267A, 6, 24900, 1563, 26700
ALTERNATIVE, 267A, 8, 24900, 1563, 26700
ALTERNATIVE, 267B, 5, 26580, 1022, 28380
ALTERNATIVE, 267B, 6, 26580, 1022, 28380
ALTERNATIVE, 267B, 8, 26580, 1022, 28380
ALTERNATIVE, 268, 2, 22200, 988, 27000
ALTERNATIVE, 268, 3, 22200, 988, 27000
ALTERNATIVE, 268, 7, 22200, 988, 27000
ALTERNATIVE, 268, 8, 22200, 988, 27000
ALTERNATIVE, 268A, 2, 23940, 627, 28740
ALTERNATIVE, 268A, 3, 23940, 627, 28740
ALTERNATIVE, 268A, 7, 23940, 627, 28740
ALTERNATIVE, 268A, 8, 23940, 627, 28740
ALTERNATIVE, 268B, 2, 23700, 629, 28500
ALTERNATIVE, 268B, 3, 23700, 629, 28500
ALTERNATIVE, 268B, 7, 23700, 629, 28500
ALTERNATIVE, 268B, 8, 23700, 629, 28500
ALTERNATIVE, 269, 1, 22680, 1326, 25380
ALTERNATIVE, 269, 3, 22680, 1326, 25380
ALTERNATIVE, 269, 5, 22680, 1326, 25380
ALTERNATIVE, 269, 6, 22680, 1326, 25380
ALTERNATIVE, 269, 8, 22680, 1326, 25380
ALTERNATIVE, 269A, 1, 23040, 1079, 25740
ALTERNATIVE, 269A, 3, 23040, 1079, 25740
ALTERNATIVE, 269A, 5, 23040, 1079, 25740
ALTERNATIVE, 269A, 6, 23040, 1079, 25740
ALTERNATIVE, 269A, 8, 23040, 1079, 25740
ALTERNATIVE, 269B, 1, 25500, 899, 28200
ALTERNATIVE, 269B, 3, 25500, 899, 28200
ALTERNATIVE, 269B, 5, 25500, 899, 28200
ALTERNATIVE, 269B, 6, 25500, 899, 28200
ALTERNATIVE, 269B, 8, 25500, 899, 28200
ALTERNATIVE, 270, 6, 22260, 1897, 25560
ALTERNATIVE, 270, 9, 22260, 1897, 25560
ALTERNATIVE, 270A, 6, 23040, 1670, 26340
ALTERNATIVE, 270A, 9, 23040, 1670, 26340
ALTERNATIVE, 270B, 6, 24000, 1540, 27300
ALTERNATIVE, 270B, 9, 24000, 1540, 27300
ALTERNATIVE, 271, 1, 22320, 1367, 26220
ALTERNATIVE, 271, 2, 22320, 1367, 26220
ALTERNATIVE, 271, 3, 22320, 1367, 26220
ALTERNATIVE, 271, 5, 22320, 1367, 26220
ALTERNATIVE, 271, 6, 22320, 1367, 26220
ALTERNATIVE, 271, 7, 22320, 1367, 26220
ALTERNATIVE, 271, 8, 22320, 1367, 26220
ALTERNATIVE, 271A, 1, 24420, 1129, 28320
ALTERNATIVE, 271A, 2, 24420, 1129, 28320
ALTERNATIVE, 271A, 3, 24420, 1129, 28320
ALTERNATIVE, 271A, 5, 24420, 1129, 28320
ALTERNATIVE, 271A, 6, 24420, 1129, 28320
ALTERNATIVE, 271A, 7, 24420, 1129, 28320
ALTERNATIVE, 271A, 8, 24420, 1129, 28320
ALTERNATIVE, 271B, 1, 23760, 1462, 27660
ALTERNATIVE, 271B, 2, 23760, 1462, 27660
ALTERNATIVE, 271B, 3, 23760, 1462, 27660
ALTERNATIVE, 271B, 5, 23760, 1462, 27660
ALTERNATIVE, 271B, 6, 23760, 1462, 27660
ALTERNATIVE, 271B, 7, 23760, 1462, 27660
ALTERNATIVE, 271B, 8, 23760, 1462, 27660
ALTERNATIVE, 272, 2, 24480, 824, 31380
ALTERNATIVE, 272, 3, 24480, 824, 31380
ALTERNATIVE, 272, 7, 24480, 824, 31380
ALTERNATIVE, 272, 8, 24480, 824, 31380
ALTERNATIVE, 272A, 2, 25200, 1075, 32100
ALTERNATIVE, 272A, 3, 25200, 1075, 32100
ALTERNATIVE, 272A, 7, 25200, 1075, 32100
ALTERNATIVE, 272A, 8, 25200, 1075, 32100
ALTERNATIVE, 272B, 2, 25620, 1479, 32520
ALTERNATIVE, 272B, 3, 25620, 1479, 32520
ALTERNATIVE, 272B, 7, 25620, 1479, 32520
ALTERNATIVE, 272B, 8, 25620, 1479, 32520
ALTERNATIVE, 273, 10, 25800, 930, 29100
ALTERNATIVE, 273, 6, 25800, 930, 29100
ALTERNATIVE, 273, 9, 25800, 930, 29100
ALTERNATIVE, 273A, 10, 28440, 1411, 31740
ALTERNATIVE, 273A, 6, 28440, 1411, 31740
ALTERNATIVE, 273A, 9, 28440, 1411, 31740
ALTERNATIVE, 273B, 10, 28740, 1269, 32040
ALTERNATIVE, 273B, 6, 28740, 1269, 32040
ALTERNATIVE, 273B, 9, 28740, 1269, 32040
ALTERNATIVE, 274, 6, 25380, 1123, 28980
ALTERNATIVE, 274, 9, 25380, 1123, 28980
ALTERNATIVE, 274A, 6, 27780, 1762, 31380
ALTERNATIVE, 274A, 9, 27780, 1762, 31380
ALTERNATIVE, 274B, 6, 28380, 1659, 31980
ALTERNATIVE, 274B, 9, 28380, 1659, 31980
ALTERNATIVE, 275, 6, 23220, 1336, 26820
ALTERNATIVE, 275, 9, 23220, 1336, 26820
ALTERNATIVE, 275A, 6, 24240, 1389, 27840
ALTERNATIVE, 275A, 9, 24240, 1389, 27840
ALTERNATIVE, 275B, 6, 25980, 1176, 29580
ALTERNATIVE, 275B, 9, 25980, 1176, 29580
ALTERNATIVE, 276, 6, 25260, 857, 32160
ALTERNATIVE, 276, 7, 25260, 857, 32160
ALTERNATIVE, 276, 9, 25260, 857, 32160
ALTERNATIVE, 276A, 6, 26580, 1313, 33480
ALTERNATIVE, 276A, 7, 26580, 1313, 33480
ALTERNATIVE, 276A, 9, 26580, 1313, 33480
ALTERNATIVE, 276B, 6, 28740, 1143, 35640
ALTERNATIVE, 276B, 7, 28740, 1143, 35640
ALTERNATIVE, 276B, 9, 28740, 1143, 35640
ALTERNATIVE, 277, 1, 24240, 1043, 27240
ALTERNATIVE, 277, 3, 24240, 1043, 27240
ALTERNATIVE, 277, 5, 24240, 1043, 27240
ALTERNATIVE, 277, 6, 24240, 1043, 27240
ALTERNATIVE, 277, 8, 24240, 1043, 27240
ALTERNATIVE, 277A, 1, 24900, 1186, 27900
ALTERNATIVE, 277A, 3, 24900, 1186, 27900
ALTERNATIVE, 277A, 5, 24900, 1186, 27900
ALTERNATIVE, 277A, 6, 24900, 1186, 27900
ALTERNATIVE, 277A, 8, 24900, 1186, 27900
ALTERNATIVE, 277B, 1, 25440, 1205, 28440
ALTERNATIVE, 277B, 3, 25440, 1205, 28440
ALTERNATIVE, 277B, 5, 25440, 1205, 28440
ALTERNATIVE, 277B, 6, 25440, 1205, 28440
ALTERNATIVE, 277B, 8, 25440, 1205, 28440
ALTERNATIVE, 278, 3, 25560, 942, 30360
ALTERNATIVE, 278, 5, 25560, 942, 30360
ALTERNATIVE, 278, 6, 25560, 942, 30360
ALTERNATIVE, 278, 8, 25560, 942, 30360
ALTERNATIVE, 278A, 3, 25620, 961, 30420
ALTERNATIVE, 278A, 5, 25620, 961, 30420
ALTERNATIVE, 278A, 6, 25620, 961, 30420
ALTERNATIVE, 278A, 8, 25620, 961, 30420
ALTERNATIVE, 278B, 3, 25920, 790, 30720
ALTERNATIVE, 278B, 5, 25920, 790, 30720
ALTERNATIVE, 278B, 6, 25920, 790, 30720
ALTERNATIVE, 278B, 8, 25920, 790, 30720
ALTERNATIVE, 279, 2, 26040, 1750, 29040
ALTERNATIVE, 279, 3, 26040, 1750, 29040
ALTERNATIVE, 279, 11, 26040, 1750, 29040
ALTERNATIVE, 279, 13, 26040, 1750, 29040
ALTERNATIVE, 279, 5, 26040, 1750, 29040
ALTERNATIVE, 279, 7, 26040, 1750, 29040
ALTERNATIVE, 279, 8, 26040, 1750, 29040
ALTERNATIVE, 279A, 2, 28020, 973, 31020
ALTERNATIVE, 279A, 3, 28020, 973, 31020
ALTERNATIVE, 279A, 11, 28020, 973, 31020
ALTERNATIVE, 279A, 13, 28020, 973, 31020
ALTERNATIVE, 279A, 5, 28020, 973, 31020
ALTERNATIVE, 279A, 7, 28020, 973, 31020
ALTERNATIVE, 279A, 8, 28020, 973, 31020
ALTERNATIVE, 279B, 2, 28980, 1289, 31980
ALTERNATIVE, 279B, 3, 28980, 1289, 31980
ALTERNATIVE, 279B, 11, 28980, 1289, 31980
ALTERNATIVE, 279B, 13, 28980, 1289, 31980
ALTERNATIVE, 279B, 5, 28980, 1289, 31980
ALTERNATIVE, 279B, 7, 28980, 1289, 31980
ALTERNATIVE, 279B, 8, 28980, 1289, 31980
ALTERNATIVE, 280, 2, 27120, 1762, 28920
ALTERNATIVE, 280, 11, 27120, 1762, 28920
ALTERNATIVE, 280, 13, 27120, 1762, 28920
ALTERNATIVE, 280, 7, 27120, 1762, 28920
ALTERNATIVE, 280A, 2, 27480, 1413, 29280
ALTERNATIVE, 280A, 11, 27480, 1413, 29280
ALTERNATIVE, 280A, 13, 27480, 1413, 29280
ALTERNATIVE, 280A, 7, 27480, 1413, 29280
ALTERNATIVE, 280B, 2, 30600, 1366, 32400
ALTERNATIVE, 280B, 11, 30600, 1366, 32400
ALTERNATIVE, 280B, 13, 30600, 1366, 32400
ALTERNATIVE, 280B, 7, 30600, 1366, 32400
ALTERNATIVE, 281, 10, 27120, 1015, 31920
ALTERNATIVE, 281, 6, 27120, 1015, 31920
ALTERNATIVE, 281, 9, 27120, 1015, 31920
ALTERNATIVE, 281A, 10, 30300, 659, 35100
ALTERNATIVE, 281A, 6, 30300, 659, 35100
ALTERNATIVE, 281A, 9, 30300, 659, 35100
ALTERNATIVE, 281B, 10, 27360, 1037, 32160
ALTERNATIVE, 281B, 6, 27360, 1037, 32160
ALTERNATIVE, 281B, 9, 27360, 1037, 32160
ALTERNATIVE, 282, 3, 27600, 7748, 40200
ALTERNATIVE, 282A, 3, 30180, 11808, 42780
ALTERNATIVE, 282B, 3, 27900, 12600, 40500
ALTERNATIVE, 283, 2, 27240, 898, 31740
ALTERNATIVE, 283, 2, 30840, 898, 32940
ALTERNATIVE, 283, 7, 27240, 898, 31740
ALTERNATIVE, 283, 7, 30840, 898, 32940
ALTERNATIVE, 283, 9, 27240, 898, 31740
ALTERNATIVE, 283, 9, 30840, 898, 32940
ALTERNATIVE, 283A, 2, 29640, 1256, 34140
ALTERNATIVE, 283A, 2, 33240, 1256, 35340
ALTERNATIVE, 283A, 7, 29640, 1256, 34140
ALTERNATIVE, 283A, 7, 33240, 1256, 35340
ALTERNATIVE, 283A, 9, 29640, 1256, 34140
ALTERNATIVE, 283A, 9, 33240, 1256, 35340
ALTERNATIVE, 283B, 2, 30360, 1245, 34860
ALTERNATIVE, 283B, 2, 33960, 1245, 36060
ALTERNATIVE, 283B, 7, 30360, 1245, 34860
ALTERNATIVE, 283B, 7, 33960, 1245, 36060
ALTERNATIVE, 283B, 9, 30360, 1245, 34860
ALTERNATIVE, 283B, 9, 33960, 1245, 36060
ALTERNATIVE, 284, 5, 28140, 1567, 31740
ALTERNATIVE, 284, 6, 28140, 1567, 31740
ALTERNATIVE, 284A, 5, 31020, 1745, 34620
ALTERNATIVE, 284A, 6, 31020, 1745, 34620
ALTERNATIVE, 284B, 5, 29640, 1573, 33240
ALTERNATIVE, 284B, 6, 29640, 1573, 33240
ALTERNATIVE, 285, 2, 25980, 2610, 28980
ALTERNATIVE, 285, 3, 25980, 2610, 28980
ALTERNATIVE, 285, 11, 25980, 2610, 28980
ALTERNATIVE, 285, 13, 25980, 2610, 28980
ALTERNATIVE, 285, 7, 25980, 2610, 28980
ALTERNATIVE, 285, 8, 25980, 2610, 28980
ALTERNATIVE, 285A, 2, 28980, 2971, 31980
ALTERNATIVE, 285A, 3, 28980, 2971, 31980
ALTERNATIVE, 285A, 11, 28980, 2971, 31980
ALTERNATIVE, 285A, 13, 28980, 2971, 31980
ALTERNATIVE, 285A, 7, 28980, 2971, 31980
ALTERNATIVE, 285A, 8, 28980, 2971, 31980
ALTERNATIVE, 285B, 2, 29160, 1907, 32160
ALTERNATIVE, 285B, 3, 29160, 1907, 32160
ALTERNATIVE, 285B, 11, 29160, 1907, 32160
ALTERNATIVE, 285B, 13, 29160, 1907, 32160
ALTERNATIVE, 285B, 7, 29160, 1907, 32160
ALTERNATIVE, 285B, 8, 29160, 1907, 32160
ALTERNATIVE, 286, 10, 29340, 1335, 31140
ALTERNATIVE, 286, 10, 30240, 1335, 32640
ALTERNATIVE, 286, 6, 29340, 1335, 31140
ALTERNATIVE, 286, 6, 30240, 1335, 32640
ALTERNATIVE, 286, 9, 29340, 1335, 31140
ALTERNATIVE, 286, 9, 30240, 1335, 32640
ALTERNATIVE, 286A, 10, 32100, 1488, 33900
ALTERNATIVE, 286A, 10, 33000, 1488, 35400
ALTERNATIVE, 286A, 6, 32100, 1488, 33900
ALTERNATIVE, 286A, 6, 33000, 1488, 35400
ALTERNATIVE, 286A, 9, 32100, 1488, 33900
ALTERNATIVE, 286A, 9, 33000, 1488, 35400
ALTERNATIVE, 286B, 10, 31380, 909, 33180
ALTERNATIVE, 286B, 10, 32280, 909, 34680
ALTERNATIVE, 286B, 6, 31380, 909, 33180
ALTERNATIVE, 286B, 6, 32280, 909, 34680
ALTERNATIVE, 286B, 9, 31380, 909, 33180
ALTERNATIVE, 286B, 9, 32280, 909, 34680
ALTERNATIVE, 287, 1, 31080, 1818, 44580
ALTERNATIVE, 287, 3, 31080, 1818, 41100
ALTERNATIVE, 287, 5, 31080, 1818, 44580
ALTERNATIVE, 287, 6, 31080, 1818, 44580
ALTERNATIVE, 287, 8, 31080, 1818, 43020
ALTERNATIVE, 287A, 1, 33060, 3206, 46560
ALTERNATIVE, 287A, 3, 33060, 3206, 43080
ALTERNATIVE, 287A, 5, 33060, 3206, 46560
ALTERNATIVE, 287A, 6, 33060, 3206, 46560
ALTERNATIVE, 287A, 8, 33060, 3206, 45000
ALTERNATIVE, 287B, 1, 33900, 3457, 47400
ALTERNATIVE, 287B, 3, 33900, 3457, 43920
ALTERNATIVE, 287B, 5, 33900, 3457, 47400
ALTERNATIVE, 287B, 6, 33900, 3457, 47400
ALTERNATIVE, 287B, 8, 33900, 3457, 45840
ALTERNATIVE, 288, 1, 30000, 33869, 65700
ALTERNATIVE, 288, 2, 30000, 33869, 65700
ALTERNATIVE, 288, 3, 30000, 33869, 65700
ALTERNATIVE, 288, 13, 30000, 33869, 65700
ALTERNATIVE, 288, 7, 30000, 33869, 65700
ALTERNATIVE, 288, 8, 30000, 33869, 65700
ALTERNATIVE, 288A, 1, 33360, 19922, 69060
ALTERNATIVE, 288A, 2, 33360, 19922, 69060
ALTERNATIVE, 288A, 3, 33360, 19922, 69060
ALTERNATIVE, 288A, 13, 33360, 19922, 69060
ALTERNATIVE, 288A, 7, 33360, 19922, 69060
ALTERNATIVE, 288A, 8, 33360, 19922, 69060
ALTERNATIVE, 288B, 1, 31260, 27719, 66960
ALTERNATIVE, 288B, 2, 31260, 27719, 66960
ALTERNATIVE, 288B, 3, 31260, 27719, 66960
ALTERNATIVE, 288B, 13, 31260, 27719, 66960
ALTERNATIVE, 288B, 7, 31260, 27719, 66960
ALTERNATIVE, 288B, 8, 31260, 27719, 66960
ALTERNATIVE, 289, 6, 29520, 7451, 37620
ALTERNATIVE, 289A, 6, 30120, 6882, 38220
ALTERNATIVE, 289B, 6, 32460, 7488, 40560
ALTERNATIVE, 290, 1, 28620, 1297, 30120
ALTERNATIVE, 290, 1, 29220, 1297, 31320
ALTERNATIVE, 290, 3, 28620, 1297, 30120
ALTERNATIVE, 290, 3, 29220, 1297, 31320
ALTERNATIVE, 290, 5, 28620, 1297, 30120
ALTERNATIVE, 290, 5, 29220, 1297, 31320
ALTERNATIVE, 290, 6, 28620, 1297, 30120
ALTERNATIVE, 290, 6, 29220, 1297, 31320
ALTERNATIVE, 290, 8, 28620, 1297, 30120
ALTERNATIVE, 290, 8, 29220, 1297, 31320
ALTERNATIVE, 290A, 1, 31260, 971, 32760
ALTERNATIVE, 290A, 1, 31860, 971, 33960
ALTERNATIVE, 290A, 3, 31260, 971, 32760
ALTERNATIVE, 290A, 3, 31860, 971, 33960
ALTERNATIVE, 290A, 5, 31260, 971, 32760
ALTERNATIVE, 290A, 5, 31860, 971, 33960
ALTERNATIVE, 290A, 6, 31260, 971, 32760
ALTERNATIVE, 290A, 6, 31860, 971, 33960
ALTERNATIVE, 290A, 8, 31260, 971, 32760
ALTERNATIVE, 290A, 8, 31860, 971, 33960
ALTERNATIVE, 290B, 1, 30600, 828, 32100
ALTERNATIVE, 290B, 1, 31200, 828, 33300
ALTERNATIVE, 290B, 3, 30600, 828, 32100
ALTERNATIVE, 290B, 3, 31200, 828, 33300
ALTERNATIVE, 290B, 5, 30600, 828, 32100
ALTERNATIVE, 290B, 5, 31200, 828, 33300
ALTERNATIVE, 290B, 6, 30600, 828, 32100
ALTERNATIVE, 290B, 6, 31200, 828, 33300
ALTERNATIVE, 290B, 8, 30600, 828, 32100
ALTERNATIVE, 290B, 8, 31200, 828, 33300
ALTERNATIVE, 291, 6, 31380, 1142, 38280
ALTERNATIVE, 291, 9, 31380, 1142, 38280
ALTERNATIVE, 291A, 6, 34320, 1184, 41220
ALTERNATIVE, 291A, 9, 34320, 1184, 41220
ALTERNATIVE, 291B, 6, 31860, 1086, 38760
ALTERNATIVE, 291B, 9, 31860, 1086, 38760
ALTERNATIVE, 292, 11, 30300, 1771, 32100
ALTERNATIVE, 292, 7, 30300, 1771, 32100
ALTERNATIVE, 292, 9, 30300, 1771, 32100
ALTERNATIVE, 292A, 11, 31440, 1373, 33240
ALTERNATIVE, 292A, 7, 31440, 1373, 33240
ALTERNATIVE, 292A, 9, 31440, 1373, 33240
ALTERNATIVE, 292B, 11, 33000, 1226, 34800
ALTERNATIVE, 292B, 7, 33000, 1226, 34800
ALTERNATIVE, 292B, 9, 33000, 1226, 34800
ALTERNATIVE, 293, 10, 31200, 1470, 32700
ALTERNATIVE, 293, 5, 31200, 1470, 32700
ALTERNATIVE, 293, 6, 31200, 1470, 32700
ALTERNATIVE, 293, 9, 31200, 1470, 32700
ALTERNATIVE, 293A, 10, 31200, 1495, 32700
ALTERNATIVE, 293A, 5, 31200, 1495, 32700
ALTERNATIVE, 293A, 6, 31200, 1495, 32700
ALTERNATIVE, 293A, 9, 31200, 1495, 32700
ALTERNATIVE, 293B, 10, 32880, 751, 34380
ALTERNATIVE, 293B, 5, 32880, 751, 34380
ALTERNATIVE, 293B, 6, 32880, 751, 34380
ALTERNATIVE, 293B, 9, 32880, 751, 34380
ALTERNATIVE, 294, 2, 31920, 1255, 36420
ALTERNATIVE, 294, 3, 31920, 1255, 36420
ALTERNATIVE, 294, 10, 31920, 1255, 36420
ALTERNATIVE, 294, 7, 31920, 1255, 36420
ALTERNATIVE, 294A, 2, 33660, 801, 38160
ALTERNATIVE, 294A, 3, 33660, 801, 38160
ALTERNATIVE, 294A, 10, 33660, 801, 38160
ALTERNATIVE, 294A, 7, 33660, 801, 38160
ALTERNATIVE, 294B, 2, 32280, 1222, 36780
ALTERNATIVE, 294B, 3, 32280, 1222, 36780
ALTERNATIVE, 294B, 10, 32280, 1222, 36780
ALTERNATIVE, 294B, 7, 32280, 1222, 36780
ALTERNATIVE, 295, 5, 31260, 3483, 37560
ALTERNATIVE, 295, 6, 31260, 3483, 37560
ALTERNATIVE, 295A, 5, 33060, 3219, 39360
ALTERNATIVE, 295A, 6, 33060, 3219, 39360
ALTERNATIVE, 295B, 5, 32100, 5010, 38400
ALTERNATIVE, 295B, 6, 32100, 5010, 38400
ALTERNATIVE, 296, 1, 32820, 1256, 39720
ALTERNATIVE, 296, 3, 32820, 1256, 39720
ALTERNATIVE, 296, 5, 32820, 1256, 39720
ALTERNATIVE, 296, 6, 32820, 1256, 39720
ALTERNATIVE, 296, 8, 32820, 1256, 39720
ALTERNATIVE, 296A, 1, 35220, 1336, 42120
ALTERNATIVE, 296A, 3, 35220, 1336, 42120
ALTERNATIVE, 296A, 5, 35220, 1336, 42120
ALTERNATIVE, 296A, 6, 35220, 1336, 42120
ALTERNATIVE, 296A, 8, 35220, 1336, 42120
ALTERNATIVE, 296B, 1, 34680, 1366, 41580
ALTERNATIVE, 296B, 3, 34680, 1366, 41580
ALTERNATIVE, 296B, 5, 34680, 1366, 41580
ALTERNATIVE, 296B, 6, 34680, 1366, 41580
ALTERNATIVE, 296B, 8, 34680, 1366, 41580
ALTERNATIVE, 297, 7, 33000, 1380, 38700
ALTERNATIVE, 297, 9, 33000, 1380, 38700
ALTERNATIVE, 297A, 7, 33840, 1480, 39540
ALTERNATIVE, 297A, 9, 33840, 1480, 39540
ALTERNATIVE, 297B, 7, 35160, 846, 40860
ALTERNATIVE, 297B, 9, 35160, 846, 40860
ALTERNATIVE, 298, 7, 31020, 1172, 37920
ALTERNATIVE, 298, 9, 31020, 1172, 37920
ALTERNATIVE, 298A, 7, 33900, 1101, 40800
ALTERNATIVE, 298A, 9, 33900, 1101, 40800
ALTERNATIVE, 298B, 7, 32400, 1164, 39300
ALTERNATIVE, 298B, 9, 32400, 1164, 39300
ALTERNATIVE, 299, 1, 34440, 1674, 37440
ALTERNATIVE, 299, 3, 34440, 1674, 37440
ALTERNATIVE, 299, 13, 34440, 1674, 37440
ALTERNATIVE, 299, 5, 34440, 1674, 37440
ALTERNATIVE, 299, 6, 34440, 1674, 37440
ALTERNATIVE, 299, 8, 34440, 1674, 37440
ALTERNATIVE, 299A, 1, 34740, 1185, 37740
ALTERNATIVE, 299A, 3, 34740, 1185, 37740
ALTERNATIVE, 299A, 13, 34740, 1185, 37740
ALTERNATIVE, 299A, 5, 34740, 1185, 37740
ALTERNATIVE, 299A, 6, 34740, 1185, 37740
ALTERNATIVE, 299A, 8, 34740, 1185, 37740
ALTERNATIVE, 299B, 1, 36660, 1554, 39660
ALTERNATIVE, 299B, 3, 36660, 1554, 39660
ALTERNATIVE, 299B, 13, 36660, 1554, 39660
ALTERNATIVE, 299B, 5, 36660, 1554, 39660
ALTERNATIVE, 299B, 6, 36660, 1554, 39660
ALTERNATIVE, 299B, 8, 36660, 1554, 39660
ALTERNATIVE, 300, 1, 32280, 1491, 34380
ALTERNATIVE, 300, 3, 32280, 1491, 34380
ALTERNATIVE, 300, 11, 32280, 1491, 34380
ALTERNATIVE, 300, 13, 32280, 1491, 34380
ALTERNATIVE, 300, 5, 32280, 1491, 34380
ALTERNATIVE, 300, 6, 32280, 1491, 34380
ALTERNATIVE, 300, 8, 32280, 1491, 34380
ALTERNATIVE, 300A, 1, 35160, 1153, 37260
ALTERNATIVE, 300A, 3, 35160, 1153, 37260
ALTERNATIVE, 300A, 11, 35160, 1153, 37260
ALTERNATIVE, 300A, 13, 35160, 1153, 37260
ALTERNATIVE, 300A, 5, 35160, 1153, 37260
ALTERNATIVE, 300A, 6, 35160, 1153, 37260
ALTERNATIVE, 300A, 8, 35160, 1153, 37260
